"Record ID","Record","Associated company > Domains","Series","Associated company > Description","Lead Investors > Name","New Investors > Name","Investors > Name","Access","Deal stage","""Deal stage"" Changed At","""Deal stage"" Previous Values","Source","Deal Size","Post Valuation","Deal Date","Investors > Team","Associated company > Team > Name","Investors > Domains"
"f86731d2-f690-44a1-b442-7f778146eb2c","Capital R3alm","r3alm.com","Series B","Developer of artificial intelligence and Web3-based financial infrastructure designed to support digital capital formation and tokenized asset ecosystems. The company provides a compliance-focused platform that integrates tokenization, trading, governance, treasury systems, and AI-powered financial intelligence, enabling investors, issuers, and enterprises to access and manage digital financial markets.",,"Andreessen Horowitz,Paradigm Capital","Andreessen Horowitz,Paradigm Capital","No access","Qualified","2026-06-09T20:12:37Z","Watchlist","ID8 Investments","125000000",,"2026-02-12","Michelle Volz",,"a16z.com,paradigmcap.com"
"c52488c8-508d-442c-9f50-d0ee725ffee4","GitGuardian","gitguardian.com","Series C","Operator of a secrets and non-human identity security platform designed to help organizations detect and prevent exposed credentials across their environments. The company offers continuous secrets discovery, automated leak detection, remediation workflows, and monitoring across code repositories and infrastructure, enabling enterprises and developer teams to secure non-human identities and reduce breach exposure.","Insight Partners","Insight Partners,Quadrille Capital","Balderton Capital,Bpifrance,Eurazeo,Fly Ventures,Insight Partners,Quadrille Capital,Sapphire Ventures","No access","Qualified","2026-06-09T20:12:36Z","Watchlist","ID8 Investments","50000000",,"2026-02-11","Brad Fiedler",,"balderton.com,bpifrance.fr,eurazeo.com,fly.vc,insightpartners.com,quadrillecapital.com,sapphireventures.com"
"f9bbf768-ead1-4e8e-80bf-908d8e51461f","Parloa","parloa.com","Series D",,"General Catalyst",,,,"Passed","2026-06-11T13:20:11Z","","ID8 Investments",,"3000000000","2026-02-11",,,
"2d7896eb-68b0-4b99-b04f-5e128afdd6a8","Naboo","naboo.app","Series B","Operator of a venue reservation platform intended to help organizations to replace the traditional corporate working culture. The company's platform offers a mini-social network that helps organizations manage all aspects of the reservation, synchronize the availabilities of the employees concerned, and organize the stay with related services, enabling organizations to give more freedom and flexibility to employees, while preserving the collective and corporate culture.","Lightspeed Venture Partners","Lightspeed Venture Partners","Isai,Lightspeed Venture Partners,Notion Capital,Ternel,ISAI","No access","Qualified","2026-06-09T20:13:03Z","Watchlist","ID8 Investments","70000000",,"2026-02-10","Paul Strachman",,"isai.fr,lsvp.com,notioncapital.com,ternel.vc,isai.vc"
"34ab2b01-0f3e-4321-b8ea-1b44f8eb1769","Wealth.com","wealth.com",,,,,,,"Pipeline","2026-06-19T18:28:05Z","Round Live","ID8 Investments",,,"2026-02-10",,,
"5f116a7d-8b31-4bef-91e5-25e282885c36","Garner","garnerhealth.com","Series D","Developer of a healthcare data analytics platform designed to improve healthcare quality and affordability. The company's platform compiles a vast database of medical records to identify top-performing doctors, offers a concierge service to find in-network providers, and reimburses out-of-pocket medical costs, enabling healthcare providers to access care with reduced financial burden.","Kleiner Perkins","Kleiner Perkins,Mercy,PLUS Capital","Kaiser Permanente Ventures,Kleiner Perkins,Maverick Ventures,Mercy,PLUS Capital,Redpoint Ventures",,"Qualified","2026-06-09T20:13:02Z","Watchlist","ID8 Investments","118000000","1350000000","2026-02-10","Tomasz Tunguz",,"kpventures.com,kleinerperkins.com,maverickventures.com,mercy.net,pluscapital.com,redpoint.com"
"5facc5cc-0d03-4762-ac9e-453bb7d08467","Grafana","grafana.com","Series C",,,,,,"Target","2026-06-11T17:07:18Z","","ID8 Investments",,,"2026-02-10",,,
"6795dffc-8784-47b9-8660-ff38e4a60cd1","Higgsfield","higgsfield.ai","Series B",,"Accel,TRIBE",,,,"Pipeline","2026-06-19T18:28:09Z","Round Live","ID8 Investments",,,"2026-02-10",,,
"6e98a9e9-6533-4966-a7d3-0fea1cdb162d","Laurel","laurel.ai","Series D",,,,,,"Target","2026-06-11T17:07:18Z","","ID8 Investments",,,"2026-02-10",,,
"7e13cb53-032c-4424-bd2a-f5cfb060426c","Sprouts.ai","sprouts.ai","Series B",,,,,,"Passed","2026-06-11T13:20:11Z","","ID8 Investments",,,"2026-02-10",,,
"a0fb24c6-8be3-43af-baba-155dc2c9efb3","Upwind Security","upwind.io","Series B","Operator of a cybersecurity company intended to protect and democratize internet security. The company provides cybersecurity and manages risks, which helps to leverage runtime data to secure cloud infrastructure and secure clouds, workloads, and applications, enabling organizations to get cyber protection with multidimensional real-time security and accurate, faster root cause analysis.","Bessemer Venture Partners","Bessemer Venture Partners,PictureCapital,Salesforce Ventures,Sequoia Capital","Alta Park Capital,Bessemer Venture Partners,Cerca Partners,Craft Ventures,Cyberstarts,Greylock,Leaders Fund,Penny Jar Capital,PictureCapital,Salesforce Ventures,Sequoia Capital,Swish Ventures,TCV","Access","Passed","2026-06-11T13:20:11Z","","Jesse Bloom",,"1300000000","2026-02-10","Bil Harmer,Alfred Lin",,"altaparkcap.com,bvp.com,cerca-partners.com,craftventures.com,cyberstarts.com,greylock.com,leaders.vc,pennyjar.com,picture.capital,salesforceventures.com,sequoiacap.com,swish.vc,tcv.com"
"b7809c78-44e6-4f39-8183-250aab914398","Nucleus Genomics","mynucleus.com",,,,,,,"Pipeline","2026-06-19T18:28:12Z","Round Live","ID8 Investments",,,"2026-02-10",,,
"b9521890-aef2-46f7-bbf5-c3cdf380e192","Bezi","bezi.com","Series B",,"Bessemer Venture Partners",,,,"Passed","2026-06-11T17:07:15Z","","Jesse Bloom",,"65000000","2026-02-10",,,
"236a26e7-084d-42de-bd0b-87b95b4712c2","Neara","neara.com","Series D","Developer of a digital simulation platform designed to optimize and maintain energy grids and infrastructure networks. The company's platform uses predictive algorithms and artificial intelligence to feature a three-dimensional, physics-enabled model to simulate various scenarios, such as storms or wildfires, and how these impact the network for visualization and reporting, enabling utility companies to prepare for both predictable and unexpected challenges in the field.","TCV","TCV","EQT Group,Partners Group,Skip Capital,Square Peg,TCV","No access","Qualified","2026-06-09T20:13:03Z","Watchlist","ID8 Investments","64320000","585210000","2026-02-09","Olivia Sioud,Isabel Yousiph,Ron Levi",,"eqtgroup.com,partnersgroup.com,skipcapital.com,squarepeg.vc,tcv.com"
"3c24f391-61f3-4a9b-a1a2-ff95d903aa43","Heron Power","heronpower.com","Series B","Developer of industrial power electronics designed to modernize electricity infrastructure for a rapidly evolving grid. The company offers integrated solid-state transformer and modular medium-voltage inverter platforms with software-integrated architecture, high efficiency, resilient design, and grid-forming controls, providing utilities, data centers, and renewable energy operators with reliable, scalable, and cost-efficient power infrastructure.","Andreessen Horowitz,Breakthrough Energy","Andreessen Horowitz","Andreessen Horowitz,Breakthrough Energy,Capricorn Investment Group,Energy Impact Partners,Gigascale Capital,Valor",,"Qualified","2026-06-09T20:13:03Z","Watchlist","ID8 Investments","140000000","675000000","2026-02-06","Michelle Volz,Jones Thomas",,"a16z.com,breakthroughenergy.org,capricornllc.com,energyimpactpartners.com,gigascale.com,valorep.com"
"c966e757-e52e-4b0e-8d41-ed7e915afbe8","Osmo Labs","osmo.ai","Series B","Developer of an artificial intelligence platform designed to provide computers with a sense of smell. The company's platform utilizes the machine learning concept to create aroma molecules for perfumes, shampoos, lotions, candles, and other everyday products, along with detecting diseases earlier and tracking pandemics, enabling businesses to improve consumer experience and well-being.","Deviation","Alumni Ventures,Amazon,Amplo,Atreides Ventures,Collab Fund,Lumina Partners,Valor,WORKFORGE","Alumni Ventures,Amazon,Amplo,Atreides Ventures,Collab Fund,Deviation,Lumina Partners,Valor,WORKFORGE","No access","Qualified","2026-06-09T20:13:04Z","Watchlist","ID8 Investments","70000000","410000000","2026-02-04","Sarah Worden,Pete Mathias,Cole Draper,Max Calcagno",,"av.vc,amazon.com,amplovc.com,atreidesventures.co,collabfund.com,deviation.com,lumina.llc,valorep.com,workforge.com"
"d2bb8c77-17a8-4368-92e3-73d40add8c69","ElevenLabs","elevenlabs.io","Series D","Developer of an artificial intelligence audio platform designed for creating realistic speech. The company's platform offers text-to-speech generation, voice cloning, dubbing, voice transformation, and conversational voice agent capabilities with context-aware speech synthesis and multilingual support, enabling content creators and enterprises to produce voiceovers, automate audio interactions, and deliver human-like audio experiences across customer engagement workflows.","Andreessen Horowitz,ICONIQ Growth,Sequoia Capital","activatevc.ai,Alkeon Capital Management,AMP Coalition,Notion,Santander,Bank Gospodarstwa Krajowego,BlackRock,BOND,Denver Ventures,Disruptive,Evantic,Lightspeed Venture Partners,Mouro Capital,NVIDIA,Octant Ventures,Schroders,The D. E. Shaw Group,Vinci S.A.,Wellington Management,WNDR","activatevc.ai,Alkeon Capital Management,AMP Coalition,Andreessen Horowitz,Notion,Santander,Bank Gospodarstwa Krajowego,BlackRock,BOND,BroadLight Capital,Denver Ventures,Disruptive,Evantic,ICONIQ Growth,Lightspeed Venture Partners,Mouro Capital,NVIDIA,Nvidia (NAS: NVDA),Octant Ventures,Salesforce Ventures,Schroders,Sequoia Capital,Smash Capital,Equativ,The D. E. Shaw Group,Valor Capital Group,Vinci S.A.,Wellington Management,WNDR","Access","Pipeline","2026-06-19T18:28:25Z","Watchlist,Qualified,Round Live","ID8 Investments","500000000","11000000000","2026-02-04","Alex Tahsili,Michelle Volz,Marshall Merriman,Natalia Martinez,david@bondcap.com,Alfred Lin",,"activatevc.ai,alkeoncapital.com,ampcoalition.org,a16z.com,antifund.com,santander.com,bgk.pl,blackrock.com,bondcap.com,broadlightcapital.com,denverventures.co,disruptive.tech,evantic.ai,iconiqgrowth.com,lsvp.com,mourocapital.com,nfdg.com,nventures.ai,nvidia.com,octantventures.com,salesforceventures.com,schroders.com,sequoiacap.com,smashcap.com,t.capital,deshaw.com,valorcapitalgroup.com,vincizasi.pl,wellington.com,wndr.vc"
"604e6e0a-5abe-4552-b0d7-29facf58f45d","Kindred (Restaurants, Hotels and Leisure)","livekindred.com","Series C","Operator of a digital home exchange marketplace designed to facilitate reciprocal stays among vetted members worldwide. The company's platform provides member profiles with verification details, calendar-based availability management, matching tools for identifying compatible stays, direct messaging for coordinating exchanges, review and rating systems for post-stay feedback, and membership controls for community standards, enabling frequent travelers and remote workers to arrange cost-efficient, longer-term housing while maintaining safety, trust, and community alignment","Index Ventures","Avenir Growth Capital,Index Ventures","Avenir Growth Capital,Index Ventures",,"Qualified","2026-06-09T20:13:05Z","Watchlist","ID8 Investments","85000000","625000000","2026-02-03",,,"avenirgrowth.com,indexventures.com"
"7548a872-8956-48e2-bb02-9439eae9668f","Waymo","waymo.com","Series D","Developer of a self-driving technology designed to offer on-demand riding services that make it convenient for people and things to move around. The company's technology employs integrated sensors and artificial intelligence to detect pedestrians, cyclists, vehicles, and road works, enabling users to have a safe and enjoyable on-demand traveling experience in autonomous vehicles.","Dragoneer Investment Group,DST Global,Mubadala,Sequoia Capital","BDT & MSD Partners,Bessemer Venture Partners,CapitalG,Dragoneer Investment Group,DST Global,GV,Kleiner Perkins,Sequoia Capital,WNDR","Alphabet,Andreessen Horowitz,BDT & MSD Partners,Bessemer Venture Partners,CapitalG,Dragoneer Investment Group,DST Global,GV,Kleiner Perkins,Mubadala,Perry Creek Capital,Sequoia Capital,Silver Lake,T. Rowe Price,Temasek,Tiger Global Management,WNDR","Access","Qualified","2026-06-09T20:06:35Z","Watchlist","ID8 Investments","16000000000","126000000000","2026-02-02","Michelle Volz,Alfred Lin",,"abc.xyz,a16z.com,bdtmsd.com,bvp.com,capitalg.com,dragoneer.com,dst-global.com,gv.com,kleinerperkins.com,mubadala.com,perrycreekcap.com,sequoiacap.com,silverlake.com,troweprice.com,temasek.com.sg,tigerglobal.com,wndr.vc"
"d46115f6-23d7-4223-a53b-d5f033eb66fa","GenLogs","genlogs.io","Series B","Developer of a freight intelligence platform designed to provide valuable insights into logistics operations and supply chains. The company's platform identifies trusted carriers based on specific equipment needs and lane requirements and leverages a nationwide sensor network to track shipments, trailers, and equipment, enabling logistics companies to enhance operational efficiency, reduce fraud risks, and improve decision-making.","Battery Ventures","Battery Ventures,Cathay Innovation,IVP,Shenandoah Community Capital Fund","9Yards Capital,Autotech Ventures,Battery Ventures,Cathay Innovation,HOF Capital,IVP,Plug and Play Tech Center,Shenandoah Community Capital Fund,Steel Atlas,TitletownTech,Venrock,Plug and Play Tech Center","No access","Qualified","2026-06-09T20:13:06Z","Watchlist","ID8 Investments","63340000","386000000","2026-02-02","Eric Liaw,Brian Ascher,Hendrik Cornelissen,Vanessa Yang,Tessa Osborne,Alireza Shirvani,Tianqi Wang,Roja Amrollah,Alexia Catutoiu,Michael Williams,Kirstin Arbide,Vasco De Castelbajac,Malia Chavinson,Jeremy Steinberg",,"9yardscapital.com,autotechvc.com,battery.com,cathayinnovation.com,hofcapital.com,ivp.com,plugandplaytechcenter.com,sccfva.org,steelatlas.vc,titletowntech.com,venrock.com,pnptc.com"
"959f37df-1595-4201-b1dc-a6167c94d989","Redwood Materials","redwoodmaterials.com","Series E","Operator of a battery-materials platform intended to build a domestic closed-loop supply chain for lithium-ion batteries. The company offers recycling of end-of-life batteries and production scrap, refining of critical elements (lithium, nickel, cobalt, copper), and deployment of large-scale energy-storage systems using second-life battery packs, enabling manufacturers and utilities to source recycled materials and storage capacity while reducing dependence on new mining and foreign supply chains.","Eclipse","Alphabet,Coatue Management,Eclipse,Good Capital,HyperGuap,Interplay,IPO CLUB,Malex Enterprises,Manhattan West,Meyer Global,nVentures,Quantum Technology Partners,Regatta Capital Group,Riverside Ventures,SCENIC,Manhattan West Asset Management","Alphabet,Capricorn Investment Group,Coatue Management,Eclipse,Goldman Sachs,Good Capital,HyperGuap,Interplay,IPO CLUB,Malex Enterprises,Manhattan West,Meyer Global,nVentures,Quantum Technology Partners,Regatta Capital Group,Riverside Ventures,SCENIC,Manhattan West Asset Management",,"Qualified","2026-06-09T20:13:07Z","Watchlist","ID8 Investments","425000000","6000000000","2026-01-28","Jones Thomas,Christopher Curry,Elizabeth Campos,Colleen Shugerman",,"abc.xyz,capricornllc.com,coatue.com,eclipse.capital,am.gs.com,goodcapital.vc,hyperguap.com,interplay.vc,ipo.club,malexenterprises.com,manhattanwest.com,meyerglobalmgmt.com,nventures.sg,quantumtp.com,regattainvest.com,riversideventures.com,scenicmanagement.co,mwestasset.com"
"e1a019ed-495a-46fb-bea7-2fb99532c790","Decagon","decagon.ai","Series D","Developer of an AI concierge platform designed to build, optimize and scale AI agents. The company's platform specializes in moving past complex configuration languages and defines agent workflows in natural language to refine behavior and optimize performance as quickly, enabling businesses to improve customer support.","Andreessen Horowitz,Coatue Management,Definition Capital,Forerunner,Index Ventures,Ribbit Capital","Chemistry,Coatue Management,Index Ventures,Starwood Capital,Tenacity Capital","A* Capital,Accel,Andreessen Horowitz,Avra,Bain Capital Ventures,Chemistry,Coatue Management,Definition Capital,Elad Gil,Forerunner,Index Ventures,Ribbit Capital,Starwood Capital,Equativ,Tenacity Capital,A","No access","Qualified","2026-06-09T20:13:07Z","Watchlist","ID8 Investments","250000000","4500000000","2026-01-28","Michelle Volz",,"a-star.co,accel.com,a16z.com,avracap.com,baincapitalventures.com,chemistry.vc,coatue.com,definitioncap.com,eladgil.com,forerunnerventures.com,indexventures.com,ribbitcap.com,scaleangelsfund.com,starwoodcapital.com,t.capital,tenacity-cap.com,caprirentascooter.com"
"81a811e6-bbc0-4bcd-81c5-86e61499d3be","Ricursive Intelligence","ricursive.com","Series A","Developer of an artificial intelligence (AI) driven semiconductor design platform designed to accelerate and scale AI compute. The company's platform applies advanced machine learning and distributed computing to optimize chip architectures, shortens silicon design and verification cycles, enabling AI developers and hardware manufacturers to compress semiconductor development timelines and support frontier AI systems.","Lightspeed Venture Partners","Felicis,Lightspeed Venture Partners","Felicis,Lightspeed Venture Partners,Sequoia Capital",,"Watchlist","2026-06-12T21:08:15Z","","ID8 Investments","300000000","4000000000","2026-01-26","Niki Pezeshki,Dasha Barannik,Alfred Lin",,"felicis.com,lsvp.com,sequoiacap.com"
"0489ff49-0542-4fc6-85a4-0d85ab8537c2","Mews Systems","mews.com","Series D","Developer of a property management platform designed to automate operations and democratize knowledge around the hotel technology ecosystem. The company's platform facilitates online check-ins and payments, booking management, and staff training, enabling property owners to enhance the hotel back office and guest experience.","EQT Group,HarbourVest,Kinnevik","Accel,Atomico,EQT Group,Fil Rouge Capital,HarbourVest,Headline,Speedinvest,Goldman Sachs,Thoma Bravo","Accel,Atomico,Battery Ventures,EQT Group,Fil Rouge Capital,HarbourVest,Headline,Kinnevik,Speedinvest,Goldman Sachs,Thoma Bravo,Tiger Global Management","No access","Qualified","2026-06-09T20:13:08Z","Watchlist","ID8 Investments","300000000","2500000000","2026-01-22","Fred Hagenauer,Arnaud Bakker",,"accel.com,atomico.com,battery.com,eqtgroup.com,filrougecapital.com,harbourvest.com,headline.com,kinnevik.com,speedinvest.com,goldmansachs.com,thomabravo.com,tigerglobal.com"
"5ea75999-efaa-430d-8b1b-5a594420adc9","Baseten","baseten.co","Series E","Developer of artificial intelligence inference infrastructure designed to deploy and optimise machine learning models at scale. The company offers model deployment tools, inference runtimes, multi-cloud infrastructure management, training software development kits, application programming interfaces for artificial intelligence models, transcription and text-to-speech processing, image generation support, embedding inference, and workload optimisation capabilities, enabling developers and enterprises to train, deploy, manage, and scale generative artificial intelligence applications across cloud and self-hosted environments.","CapitalG,IVP,Nvidia (NAS: NVDA)","Altimeter,Battery Ventures,Blackbird,Founders Circle Capital,Nvidia (NAS: NVDA),Scribble Ventures","01A,Altimeter,Battery Ventures,Blackbird,BOND,BoxGroup,CapitalG,Conviction,Founders Circle Capital,Greylock,IVP,Nvidia (NAS: NVDA),Scribble Ventures","No access","Qualified","2026-06-09T20:13:08Z","Watchlist","ID8 Investments","300000000","5000000000","2026-01-21","Morven Brown,Michael Tolo,david@bondcap.com,Eric Liaw",,"01a.com,altimeter.com,battery.com,blackbird.vc,bondcap.com,boxgroup.com,capitalg.com,conviction.com,founderscircle.com,greylock.com,ivp.com,nvidia.com,scribble.vc"
"1209226d-f1f9-4468-a9f3-67cae33ecc14","Firestorm",,"NEA",,,,,,"Watchlist","2026-06-16T17:24:19Z","","Jesse Bloom",,"2000000","2026-01-20",,,
"227e7278-79b0-4394-8c5b-7e3f406dc7fb","Orbem","orbem.ai","Series B","Operator of an artificial intelligence-enabled imaging platform intended to generate non-invasive biological insights. The company offers magnetic resonance imaging combined with advanced data analysis, rapid nondestructive assessment, and large-scale biological data interpretation, enabling food producers, researchers, and biological innovators to reduce waste, improve quality and transparency, and support more sustainable and health-focused decision-making.","Innovation Industries","General Catalyst,Innovation Industries,Octant Ventures,Supernova Invest","83North,General Catalyst,Innovation Industries,Octant Ventures,Possible Ventures,Supernova Invest,The Venture Collective",,"Qualified","2026-06-09T20:13:09Z","Watchlist","ID8 Investments","64930000",,"2026-01-20",,,"83north.com,generalcatalyst.com,innovationindustries.com,octantventures.com,possible.ventures,supernovainvest.com,theventurecollective.com"
"b205d7cf-fc73-4004-b975-63d3640be0ff","Pennylane","pennylane.com","Series E","Developer of a digital accounting platform designed to bring financial and accounting data together in a single place. The company's platform combines people and technology to help managers in administrative management such as invoicing and collection, supplier payments, accounting, and management of cash and activity, enabling startups to streamline accounting and management results.","TCV","Blackstone,TCV","Blackstone,CapitalG,DST Global,Meritech Capital,Sequoia Capital,TCV","No access","Qualified","2026-06-09T20:13:09Z","Watchlist","ID8 Investments","239530000","4211800000","2026-01-20","Han Zhang,Alfred Lin",,"blackstone.com,capitalg.com,dst-global.com,meritechcapital.com,sequoiacap.com,tcv.com"
"c61ad13a-5aea-4c49-a407-3cb0c668a1af","Firestorm","launchfirestorm.com","Series B",,"Nea",,,,"Passed","2026-06-11T13:20:11Z","","Jesse Bloom",,,"2026-01-20",,,
"f7030884-3576-4d25-b03d-ccd6c9939ccd","Emergent (Software Development Applications)","emergent.sh","Series B","Developer of an autonomous coding agent designed to automate internal-facing software engineering tasks. The company's agent offers code maintenance, application development, data warehousing and automation of scripting, enabling clients to streamline processes, improve efficiency and reduce manual labor in software development tasks.","Khosla Ventures,SoftBank Vision Fund","Khosla Ventures,SoftBank Vision Fund","Google Labs,Khosla Ventures,Lightspeed Venture Partners,SoftBank Vision Fund,Together,Y Combinator","No access","Qualified","2026-06-09T20:13:10Z","Watchlist","ID8 Investments","70000000","300000000","2026-01-20","Alex Morgan",,"labs.google,khoslaventures.com,lsvp.com,visionfund.com,together.fund,ycombinator.com"
"459d4335-35dc-4f5d-bc22-7b1f377cb0c8","ClickHouse","clickhouse.com","Series D","Developer of an online analytical processing database management system designed to generate analytical reports using SQL queries. The company's system supports industry query performance with reduced storage requirements and processes a large number of rows and gigabytes of data per server in a short time, enabling enterprises with a secure, reliable, and scalable resolution to streamline all their data processing.","Dragoneer Investment Group","Capital One Ventures,Dragoneer Investment Group,KI capital,T. Rowe Price,WCM Investment Management","Bessemer Venture Partners,Capital One Ventures,Dragoneer Investment Group,GIC,Index Ventures,Khosla Ventures,KI capital,Lightspeed Venture Partners,T. Rowe Price,WCM Investment Management","No access","Qualified","2026-06-09T20:13:11Z","Watchlist","ID8 Investments","400000000","15000000000","2026-01-16","David Renne,Kerry Wen,Alex Morgan",,"bvp.com,capitaloneventures.com,dragoneer.com,gic.com.sg,indexventures.com,khoslaventures.com,ki-capital.de,lsvp.com,troweprice.com,wcminvest.com"
"67a92a99-855f-4e42-9f71-de4e2683d6b9","Solace (Clinics/Outpatient Services)","solace.health","Series C","Provider of a healthcare marketplace intended to connect people with health advocates who can help them navigate, understand and take charge of their health. The company offers access to people who can help users understand and take charge of their health and can assist with any healthcare headache, from scheduling appointments to helping with paperwork, communicating with patient's medical teams and talking to their insurance plan, enabling patients to improve outcomes.","IVP","Alpha Partners,IVP","Alpha Partners,Craft Ventures,Inspired Capital,IVP,Menlo Ventures,RiverPark Ventures,SignalFire,Torch Capital",,"Qualified","2026-06-09T20:13:11Z","Watchlist","ID8 Investments","130000000","1000000000","2026-01-16","Brian Smiga,Bil Harmer,Eric Liaw,Shimali Puri,Jayni Shah",,"alphapartners.com,craftventures.com,inspiredcapital.com,ivp.com,menlovc.com,riverparkvc.com,signalfire.com,torchcapital.vc"
"20718860-1c08-4d2a-9c92-2a90cee8b719","Listen Labs","listenlabs.ai","Series B","Developer of an AI-based interviewer designed to get insights from customers. The company's platform analyzes qualitative data at scale to surface insights, themes, and personas by conducting interviews and summarizing responses into reports with real-time analysis, enabling companies to gain a deeper understanding of their customers' perspectives.","Ribbit Capital","Ribbit Capital","Conviction,Evantic,Pear VC,Ribbit Capital,Sequoia Capital","No access","Qualified","2026-06-09T20:13:37Z","Watchlist","ID8 Investments","69000000","500000000","2026-01-14","Keith Bender,Alfred Lin",,"conviction.com,evantic.ai,pear.vc,ribbitcap.com,sequoiacap.com"
"46483509-6bca-4c6a-ae6a-6ecf38e4b8e8","Aikido Security","aikido.dev","Series B","Developer of a software security platform designed to simplify code, container, and cloud security for busy developers. The company's platform scans the source code and cloud to identify the most critical vulnerabilities, assists in swiftly fixing them, and reduces false positives by streamlining triage, enabling developers to focus on keeping their product secure and return to coding.","DST Global","100in,DST Global,Foreword,Heliad,PSG,Quantum Light,WestTech Ventures","100in,DST Global,Foreword,Heliad,Notion Capital,PSG,Quantum Light,Singular,WestTech Ventures","No access","Qualified","2026-06-09T20:06:10Z","Watchlist","ID8 Investments","70320000","1171940000","2026-01-14",,,"100in.vc,dst-global.com,foreword.vc,heliad.com,notioncapital.com,psgequity.com,quantumlightcapital.com,singular.vc,westtechventures.com"
"ec406a3e-873b-4362-9997-551ba05935f9","WithCoverage","withcoverage.com","Series B","Developer of a risk management platform intended to provide insurance services for consumer brands. The company's platform provides tech-enabled specialty insurance for experts who work exclusively with leading brands and manage everything in one place, enabling clients to grow their businesses through meaningful savings.","Khosla Ventures,Sequoia Capital","8VC,Khosla Ventures,Sequoia Capital,SuperAngel.vc","8VC,Notion,Crystal Venture Partners,Khosla Ventures,Sequoia Capital,SuperAngel.vc","No access","Qualified","2026-06-09T20:06:34Z","Watchlist","ID8 Investments","42000000","233000000","2026-01-14","Kimmy Scotti,Alex Morgan,Alfred Lin",,"8vc.com,antifund.com,crystalventurepartners.com,khoslaventures.com,sequoiacap.com,superangel.vc"
"19e688cb-9aa9-4417-8fc9-c0a0ec56665c","Varda Space","varda.com","Series D",,,,,,"Passed","2026-06-11T13:20:08Z","","ID8 Investments",,"1300000000","2026-01-13",,,
"24089e1a-bbca-4479-8acd-d0c3d72dd0d6","Anthropic","anthropic.com","Series C Secondary","Developer of a large language model platform designed for business-critical use cases. The company's platform understands and generates human-like text, maintains context across multiple turns in a conversation, and adapts to specific use cases and requirements, enabling organizations to improve efficiency, creativity, and decision-making.",,,,,"Passed","2026-06-11T13:20:08Z","","Jesse Bloom",,"350000000000","2026-01-13",,,
"293cc090-157d-45a6-a61a-542bfedca6bd","Skild AI","skild.ai","Series C",,,,,,"Passed","2026-06-11T13:20:08Z","","Jesse Bloom",,"13000000000","2026-01-13",,,
"4e36b389-c82e-49d9-9c32-0280737f5807","Coretsu (Logical Intelligence)","logicalintelligence.com","Bridge To Series B",,,,,,"Passed","2026-06-11T13:20:08Z","","ID8 Investments",,"2000000000","2026-01-13",,,
"83546a1d-cb4e-452e-83e1-3f470732c95f","Prime Intellect","primeintellect.ai","Series B",,,,,,"Target","2026-06-11T17:07:15Z","","ID8 Investments",,,"2026-01-13",,,
"86efde29-0006-4c26-8a10-6941bacff3b3","Crusoe Energy","crusoe.ai","Series E Secondary",,,,,,"Passed","2026-06-11T13:20:08Z","","ID8 Investments",,"10000000000","2026-01-13",,,
"b1b9d066-005f-4c88-ac57-0a7b6683831f","ChipAgents","chipagents.ai","Series B",,,,,,"Passed","2026-06-11T13:20:08Z","","ID8 Investments",,"300000000","2026-01-13",,,
"ef6d2ad3-4b97-4e25-83f3-8e17425b2c1b","Decart.ai","decart.ai","Series B Secondary","Developer of an AI infrastructure platform designed to enhance efficiency and focus on foundational generative models for interactive experiences.",,,,,"Passed","2026-06-11T13:20:08Z","","ID8 Investments",,"3000000000","2026-01-13",,,
"2abb0dbb-7b35-4c98-8bf2-c995ba3ad254","Rain (New York)","rain.xyz","Series C","Developer of a noncustodial wallet designed to help users spend their crypto without a centralized exchange. The company's wallet leverages a vertically integrated issuing stack focused on global services to allow users to access their funds at all times and spend the balance, enabling startups to access corporate capital wherever they are and drive the adoption of digital money.","IconiQ,ICONIQ Capital","Archetype,Bessemer Venture Partners,Dragonfly,FirstMark,IconiQ,NAVER D2 Startup Factory,Timber Grove Ventures,ICONIQ Capital","Archetype,Bessemer Venture Partners,Dragonfly,Dragonfly,FirstMark,Galaxy,IconiQ,Lightspeed Venture Partners,NAVER D2 Startup Factory,Norwest,Sapphire Ventures,Timber Grove Ventures,ICONIQ Capital","Access","Qualified","2026-06-09T20:13:37Z","Watchlist","ID8 Investments","250000000","1950000000","2026-01-09","Morgan Dewalt,Jennifer Hart,Matthew Jacobson",,"archetype.fund,bvp.com,dragonflycommerce.com,dragonfly.xyz,firstmark.com,ventures.galaxy.com,iconiq.com,lsvp.com,d2startup.com,norwest.com,sapphireventures.com,timbergrovevc.com,iconiqcapital.com"
"119c02d9-796b-4741-81ff-6b3ea76600e3","Swap (Business/Productivity Software)","swap-commerce.com","Series C","Operator of a product return platform intended for automation, shipping, and returns through instant exchange technology. The company's platform helps to retain revenue with the ability to exchange sizes, colors, and even completely different products all within the platform, enabling e-commerce companies and sellers to make returns and exchanges an experience for customers.","DST Global,ICONIQ Growth","DST Global","BNVT,Cherry Ventures,DST Global,ICONIQ Growth","No access","Qualified","2026-06-09T20:13:38Z","Watchlist","ID8 Investments","99660000","752560000","2026-01-07",,,"bnvtcapital.com,cherry.vc,dst-global.com,iconiqgrowth.com"
